real_in,imag_in,real_out,imag_out
-5.187642e-03,-6.711366e-03,3.087496e-01,-5.381562e-01
-6.646272e-03,-7.937437e-03,3.508511e-01,-6.779672e-01
-7.982967e-03,-8.634519e-03,3.611071e-01,-7.943248e-01
-9.233807e-03,-8.692415e-03,3.308956e-01,-8.860415e-01
-1.045326e-02,-8.071501e-03,2.556915e-01,-9.552213e-01
-1.170346e-02,-6.803589e-03,1.354059e-01,-1.006589e+00
-1.303700e-02,-4.989409e-03,-2.522159e-02,-1.046253e+00
-1.449263e-02,-2.787374e-03,-2.169188e-01,-1.081019e+00
-1.608509e-02,-3.889879e-04,-4.270729e-01,-1.117200e+00
-1.780107e-02,2.004445e-03,-6.410845e-01,-1.159622e+00
-1.960064e-02,4.207389e-03,-8.438631e-01,-1.210978e+00
-2.142017e-02,6.075593e-03,-1.021733e+00,-1.271127e+00
-2.316499e-02,7.506066e-03,-1.163234e+00,-1.336494e+00
-2.471852e-02,8.453419e-03,-1.261379e+00,-1.400566e+00
-2.594913e-02,8.931750e-03,-1.316258e+00,-1.456114e+00
-2.671402e-02,9.007297e-03,-1.334839e+00,-1.496142e+00
-2.689717e-02,8.787770e-03,-1.327345e+00,-1.514008e+00
-2.641499e-02,8.412333e-03,-1.302031e+00,-1.502021e+00
-2.524067e-02,8.024385e-03,-1.263118e+00,-1.451594e+00
-2.339797e-02,7.755723e-03,-1.212538e+00,-1.353835e+00
-2.095358e-02,7.697211e-03,-1.152230e+00,-1.205496e+00
-1.799044e-02,7.882001e-03,-1.086397e+00,-1.009871e+00
-1.462950e-02,8.307433e-03,-1.020170e+00,-7.758065e-01
-1.101880e-02,8.922562e-03,-9.571121e-01,-5.154155e-01
-7.333731e-03,9.637994e-03,-8.977687e-01,-2.433542e-01
-3.766076e-03,1.033701e-02,-8.398452e-01,2.351631e-02
-4.855807e-04,1.087746e-02,-7.788087e-01,2.684381e-01
2.340760e-03,1.113433e-02,-7.109942e-01,4.754519e-01
4.568393e-03,1.100908e-02,-6.342566e-01,6.311407e-01
6.081417e-03,1.044591e-02,-5.484801e-01,7.255554e-01
6.799265e-03,9.438979e-03,-4.557516e-01,7.526802e-01
6.690350e-03,8.027104e-03,-3.596485e-01,7.110035e-01
5.772084e-03,6.296887e-03,-2.652853e-01,6.035309e-01
4.107793e-03,4.368424e-03,-1.787928e-01,4.373236e-01
1.806290e-03,2.380966e-03,-1.066061e-01,2.232712e-01
-9.873615e-04,4.745812e-04,-5.449012e-02,-2.462105e-02
-4.122064e-03,-1.227353e-03,-2.689534e-02,-2.915616e-01
-7.419287e-03,-2.622665e-03,-2.618776e-02,-5.614799e-01
-1.069084e-02,-3.647425e-03,-5.172117e-02,-8.186817e-01
-1.374040e-02,-4.283371e-03,-9.921900e-02,-1.048826e+00
-1.637490e-02,-4.562626e-03,-1.604026e-01,-1.239536e+00
-1.844352e-02,-4.567324e-03,-2.242712e-01,-1.382542e+00
-1.982084e-02,-4.402156e-03,-2.797481e-01,-1.473149e+00
-2.042120e-02,-4.181870e-03,-3.169691e-01,-1.510275e+00
-2.020318e-02,-4.013569e-03,-3.277461e-01,-1.495209e+00
-1.917413e-02,-3.983019e-03,-3.058615e-01,-1.430513e+00
-1.739879e-02,-4.152421e-03,-2.476680e-01,-1.320733e+00
-1.498791e-02,-4.539820e-03,-1.540904e-01,-1.172659e+00
-1.209076e-02,-5.118456e-03,-3.115841e-02,-9.951986e-01
-8.887214e-03,-5.819521e-03,1.110033e-01,-7.985055e-01
-5.577989e-03,-6.544069e-03,2.597242e-01,-5.934300e-01
-2.370383e-03,-7.185049e-03,4.013988e-01,-3.914248e-01
5.399554e-04,-7.626427e-03,5.220888e-01,-2.032546e-01
2.980709e-03,-7.765305e-03,6.093439e-01,-3.819456e-02
4.818515e-03,-7.527276e-03,6.537967e-01,9.666414e-02
5.967598e-03,-6.880615e-03,6.503011e-01,1.965293e-01
6.385861e-03,-5.846528e-03,5.985123e-01,2.581529e-01
6.101304e-03,-4.490827e-03,5.029717e-01,2.812939e-01
5.201603e-03,-2.923600e-03,3.730538e-01,2.684795e-01
3.833650e-03,-1.288850e-03,2.223713e-01,2.252037e-01
2.188257e-03,2.508193e-04,6.749364e-02,1.595761e-01
4.608056e-04,1.530744e-03,-7.420320e-02,8.030180e-02
-1.126460e-03,2.401836e-03,-1.857335e-01,-1.934057e-03
-2.361994e-03,2.751048e-03,-2.526051e-01,-7.594802e-02
-3.060707e-03,2.517961e-03,-2.646357e-01,-1.309581e-01
-3.087284e-03,1.704955e-03,-2.172449e-01,-1.576764e-01
-2.390019e-03,3.674703e-04,-1.117914e-01,-1.506041e-01
-9.655947e-04,-1.387565e-03,4.505870e-02,-1.063644e-01
1.115647e-03,-3.407762e-03,2.413053e-01,-2.508479e-02
3.712739e-03,-5.506529e-03,4.601209e-01,8.897723e-02
6.618713e-03,-7.479621e-03,6.813061e-01,2.272993e-01
9.571154e-03,-9.138801e-03,8.842307e-01,3.773059e-01
1.230372e-02,-1.032251e-02,1.049963e+00,5.257573e-01
1.455398e-02,-1.090881e-02,1.162098e+00,6.593352e-01
1.607970e-02,-1.082776e-02,1.208899e+00,7.646597e-01
1.667679e-02,-1.006980e-02,1.184638e+00,8.291611e-01
1.621026e-02,-8.688488e-03,1.088454e+00,8.425005e-01
1.463341e-02,-6.806039e-03,9.245615e-01,7.971869e-01
1.198746e-02,-4.593900e-03,7.037494e-01,6.893548e-01
8.394349e-03,-2.255965e-03,4.431025e-01,5.194207e-01
4.054787e-03,-1.562527e-06,1.623827e-01,2.933788e-01
-7.567159e-04,1.986678e-03,-1.176320e-01,2.456676e-02
-5.735085e-03,3.545613e-03,-3.755896e-01,-2.691920e-01
-1.056000e-02,4.552528e-03,-5.927308e-01,-5.677474e-01
-1.492405e-02,4.933970e-03,-7.550185e-01,-8.516706e-01
-1.856084e-02,4.666773e-03,-8.517847e-01,-1.104162e+00
-2.124866e-02,3.779191e-03,-8.768091e-01,-1.309821e+00
-2.283330e-02,2.353425e-03,-8.326822e-01,-1.457508e+00
-2.324061e-02,5.237084e-04,-7.289345e-01,-1.541615e+00
-2.249840e-02,-1.537656e-03,-5.774364e-01,-1.560303e+00
-2.073755e-02,-3.642184e-03,-3.910912e-01,-1.514361e+00
-1.815911e-02,-5.609313e-03,-1.853743e-01,-1.408277e+00
-1.500639e-02,-7.270205e-03,2.131941e-02,-1.251378e+00
-1.155038e-02,-8.485267e-03,2.101360e-01,-1.057583e+00
-8.070626e-03,-9.159334e-03,3.649075e-01,-8.433841e-01
-4.836941e-03,-9.250599e-03,4.738705e-01,-6.262568e-01
-2.090157e-03,-8.766616e-03,5.297765e-01,-4.233243e-01
-1.598118e-06,-7.762915e-03,5.305962e-01,-2.486011e-01
1.325558e-03,-6.337982e-03,4.793950e-01,-1.124806e-01
1.863633e-03,-4.628864e-03,3.840872e-01,-2.130191e-02
1.655755e-03,-2.800618e-03,2.567217e-01,2.263894e-02
7.928547e-04,-1.022229e-03,1.114494e-01,2.025974e-02
-5.732215e-04,5.404734e-04,-3.602789e-02,-2.334423e-02
-2.255232e-03,1.738887e-03,-1.698053e-01,-9.988013e-02
-4.045943e-03,2.450872e-03,-2.751114e-01,-1.988221e-01
-5.736567e-03,2.588684e-03,-3.394654e-01,-3.085055e-01
-7.143819e-03,2.109323e-03,-3.540633e-01,-4.176993e-01
-8.118956e-03,1.021981e-03,-3.146431e-01,-5.161177e-01
-8.558936e-03,-6.150225e-04,-2.215985e-01,-5.950359e-01
-8.412833e-03,-2.698158e-03,-7.993367e-02,-6.478154e-01
-7.681655e-03,-5.087328e-03,1.011635e-01,-6.701861e-01
-6.408692e-03,-7.619259e-03,3.093617e-01,-6.601153e-01
-4.683090e-03,-1.011509e-02,5.298098e-01,-6.183084e-01
-2.626068e-03,-1.239575e-02,7.465499e-01,-5.478441e-01
-3.804394e-04,-1.429419e-02,9.439317e-01,-4.536235e-01
1.902233e-03,-1.566775e-02,1.107816e+00,-3.416484e-01
4.080041e-03,-1.641264e-02,1.226915e+00,-2.182096e-01
6.027195e-03,-1.647108e-02,1.293613e+00,-8.981308e-02
7.642481e-03,-1.583683e-02,1.304411e+00,3.717011e-02
8.856215e-03,-1.455572e-02,1.259902e+00,1.569937e-01
9.634292e-03,-1.272277e-02,1.164628e+00,2.647440e-01
9.975624e-03,-1.047850e-02,1.027126e+00,3.561663e-01
9.911949e-03,-7.987475e-03,8.589539e-01,4.281510e-01
9.505606e-03,-5.428981e-03,6.738583e-01,4.791855e-01
8.844797e-03,-2.981405e-03,4.865995e-01,5.096399e-01
8.038475e-03,-8.092463e-04,3.118750e-01,5.218474e-01
7.209229e-03,9.474550e-04,1.632894e-01,5.199118e-01
6.466822e-03,2.197961e-03,5.101141e-02,5.085987e-01
5.909034e-03,2.899279e-03,-1.863581e-02,4.932286e-01
5.613728e-03,3.058568e-03,-4.337756e-02,4.792561e-01
5.634990e-03,2.729939e-03,-2.490119e-02,4.718944e-01
6.005646e-03,2.007471e-03,3.163948e-02,4.760629e-01
6.716455e-03,1.020069e-03,1.175557e-01,4.949954e-01
7.722444e-03,-8.348459e-05,2.215072e-01,5.300286e-01
8.947346e-03,-1.147160e-03,3.305954e-01,5.805971e-01
1.028555e-02,-2.021784e-03,4.314767e-01,6.440367e-01
1.159641e-02,-2.584115e-03,5.115653e-01,7.148027e-01
1.274041e-02,-2.747401e-03,5.605487e-01,7.862259e-01
1.357825e-02,-2.465661e-03,5.709530e-01,8.506303e-01
1.398898e-02,-1.734673e-03,5.385581e-01,9.001981e-01
1.387640e-02,-5.908538e-04,4.625685e-01,9.274598e-01
1.314996e-02,8.848472e-04,3.454562e-01,9.240514e-01
1.178792e-02,2.583001e-03,1.933054e-01,8.845721e-01
9.820302e-03,4.375933e-03,1.529746e-02,8.067157e-01
7.333255e-03,6.130302e-03,-1.771281e-01,6.917784e-01
4.462606e-03,7.718630e-03,-3.712126e-01,5.448588e-01
1.371911e-03,9.028300e-03,-5.541067e-01,3.738388e-01
-1.736971e-03,9.978740e-03,-7.140999e-01,1.901346e-01
-4.649630e-03,1.052025e-02,-8.413324e-01,7.158108e-03
-7.157565e-03,1.063299e-02,-9.282893e-01,-1.613995e-01
-9.077145e-03,1.032391e-02,-9.699834e-01,-3.030048e-01
-1.026533e-02,9.626316e-03,-9.642279e-01,-4.071962e-01
-1.063752e-02,8.598216e-03,-9.119924e-01,-4.665360e-01
-1.017574e-02,7.314631e-03,-8.172365e-01,-4.772577e-01
-8.929017e-03,5.861608e-03,-6.866232e-01,-4.394898e-01
-7.012584e-03,4.327820e-03,-5.290110e-01,-3.575665e-01
-4.615805e-03,2.790034e-03,-3.547056e-01,-2.412219e-01
-1.965339e-03,1.313087e-03,-1.747377e-01,-1.038668e-01
6.893258e-04,-5.033452e-05,-3.105383e-04,3.872756e-02
3.106363e-03,-1.253348e-03,1.577456e-01,1.707733e-01
5.072634e-03,-2.253755e-03,2.897639e-01,2.783905e-01
6.398068e-03,-3.034098e-03,3.885780e-01,3.491258e-01
6.970401e-03,-3.577958e-03,4.493331e-01,3.753787e-01
6.752117e-03,-3.875644e-03,4.698244e-01,3.546509e-01
5.785447e-03,-3.919058e-03,4.502906e-01,2.896113e-01
4.187315e-03,-3.705169e-03,3.934408e-01,1.878089e-01
2.135416e-03,-3.260279e-03,3.056494e-01,6.040402e-02
-1.469251e-04,-2.604601e-03,1.947179e-01,-7.814121e-02
-2.417916e-03,-1.770138e-03,6.989229e-02,-2.118951e-01
-4.446143e-03,-8.018338e-04,-5.869508e-02,-3.257940e-01
-6.034485e-03,2.384753e-04,-1.806524e-01,-4.076333e-01
-7.028263e-03,1.268152e-03,-2.854996e-01,-4.489108e-01
-7.352812e-03,2.208032e-03,-3.649699e-01,-4.465268e-01
-7.012486e-03,2.975920e-03,-4.131291e-01,-4.028685e-01
-6.087486e-03,3.488987e-03,-4.262521e-01,-3.254580e-01
-4.722469e-03,3.671182e-03,-4.029490e-01,-2.260925e-01
-3.115095e-03,3.479545e-03,-3.454874e-01,-1.195137e-01
-1.495385e-03,2.896105e-03,-2.590826e-01,-2.210196e-02
-9.364977e-05,1.935900e-03,-1.514331e-01,5.035119e-02
8.920764e-04,6.442592e-04,-3.167798e-02,8.497741e-02
1.321457e-03,-9.032995e-04,9.049729e-02,7.368769e-02
1.112766e-03,-2.587356e-03,2.042663e-01,1.373943e-02
2.641824e-04,-4.274939e-03,2.997961e-01,-9.156118e-02
-1.146632e-03,-5.822307e-03,3.689327e-01,-2.329917e-01
-2.970607e-03,-7.086887e-03,4.057514e-01,-3.962507e-01
-5.002410e-03,-7.941823e-03,4.071942e-01,-5.634438e-01
-7.003150e-03,-8.296844e-03,3.738812e-01,-7.152876e-01
-8.737171e-03,-8.100644e-03,3.094172e-01,-8.338300e-01
-9.996614e-03,-7.350611e-03,2.199817e-01,-9.044455e-01
-1.063053e-02,-6.088799e-03,1.131908e-01,-9.176139e-01
-1.056278e-02,-4.400401e-03,-2.736593e-03,-8.699974e-01
-9.791198e-03,-2.430463e-03,-1.180171e-01,-7.647614e-01
-8.412370e-03,-3.448802e-04,-2.237679e-01,-6.123673e-01
-6.600053e-03,1.674165e-03,-3.122555e-01,-4.293385e-01
-4.585282e-03,3.449668e-03,-3.775573e-01,-2.365387e-01
-2.628600e-03,4.826124e-03,-4.161812e-01,-5.679688e-02
-9.880609e-04,5.665902e-03,-4.262374e-01,8.756205e-02
1.023178e-04,5.875811e-03,-4.082322e-01,1.770253e-01
4.667208e-04,5.413177e-03,-3.646651e-01,1.974549e-01
1.257619e-05,4.293967e-03,-2.995676e-01,1.419965e-01
-1.256248e-03,2.592005e-03,-2.180543e-01,1.205459e-02
-3.241521e-03,4.168481e-04,-1.251239e-01,-1.830618e-01
-5.750288e-03,-2.090952e-03,-2.539768e-02,-4.261790e-01
-8.520846e-03,-4.768791e-03,7.677776e-02,-6.941204e-01
-1.125095e-02,-7.439534e-03,1.773126e-01,-9.605802e-01
-1.363169e-02,-9.926375e-03,2.732880e-01,-1.199074e+00
-1.538066e-02,-1.208650e-02,3.643684e-01,-1.385024e+00
-1.626318e-02,-1.380168e-02,4.504362e-01,-1.499221e+00
-1.612817e-02,-1.497821e-02,5.302711e-01,-1.531427e+00
-1.493471e-02,-1.555324e-02,6.018269e-01,-1.478851e+00
-1.276400e-02,-1.550234e-02,6.620447e-01,-1.343629e+00
-9.808856e-03,-1.483937e-02,7.063669e-01,-1.134449e+00
-6.350891e-03,-1.359786e-02,7.280991e-01,-8.690626e-01
-2.728508e-03,-1.182897e-02,7.197068e-01,-5.723060e-01
6.995504e-04,-9.606401e-03,6.749271e-01,-2.715080e-01
3.594077e-03,-7.022582e-03,5.897956e-01,6.618126e-03
5.669656e-03,-4.171321e-03,4.623363e-01,2.386358e-01
6.716951e-03,-1.150693e-03,2.929292e-01,4.064184e-01
6.628632e-03,1.937146e-03,8.492199e-02,4.988495e-01
5.410651e-03,4.983746e-03,-1.547060e-01,5.124578e-01
3.182220e-03,7.874745e-03,-4.150375e-01,4.514542e-01
1.685833e-04,1.049761e-02,-6.817724e-01,3.276875e-01
-3.326473e-03,1.274057e-02,-9.382194e-01,1.590951e-01
-6.955805e-03,1.449784e-02,-1.166997e+00,-3.317722e-02
-1.037186e-02,1.567225e-02,-1.350771e+00,-2.284455e-01
-1.326258e-02,1.617953e-02,-1.473807e+00,-4.083354e-01
-1.536757e-02,1.596119e-02,-1.525936e+00,-5.570759e-01
-1.650424e-02,1.498882e-02,-1.503080e+00,-6.637039e-01
-1.659547e-02,1.328110e-02,-1.404423e+00,-7.231988e-01
-1.568124e-02,1.090242e-02,-1.230768e+00,-7.359651e-01
-1.390221e-02,7.957747e-03,-9.885778e-01,-7.069999e-01
-1.147319e-02,4.607964e-03,-6.941126e-01,-6.445738e-01
-8.661447e-03,1.031972e-03,-3.682111e-01,-5.602999e-01
-5.761326e-03,-2.582521e-03,-3.270608e-02,-4.686456e-01
-3.052526e-03,-6.059507e-03,2.906440e-01,-3.845496e-01
-7.675487e-04,-9.245945e-03,5.826579e-01,-3.206244e-01
9.168729e-04,-1.199689e-02,8.273665e-01,-2.856396e-01
1.912364e-03,-1.421013e-02,1.014708e+00,-2.828326e-01
2.219490e-03,-1.583164e-02,1.140819e+00,-3.101697e-01
1.924335e-03,-1.686318e-02,1.208071e+00,-3.615238e-01
1.180096e-03,-1.736335e-02,1.224676e+00,-4.281526e-01
1.707520e-04,-1.743909e-02,1.203072e+00,-5.006115e-01
-8.898971e-04,-1.722630e-02,1.158402e+00,-5.684486e-01
-1.797480e-03,-1.687262e-02,1.106672e+00,-6.219251e-01
-2.382393e-03,-1.651422e-02,1.062471e+00,-6.533226e-01
-2.531906e-03,-1.625813e-02,1.037011e+00,-6.579163e-01
-2.206233e-03,-1.618464e-02,1.037545e+00,-6.350407e-01
-1.432874e-03,-1.632204e-02,1.065897e+00,-5.873774e-01
-3.052148e-04,-1.664452e-02,1.118181e+00,-5.205454e-01
1.031055e-03,-1.707006e-02,1.185045e+00,-4.421940e-01
2.398517e-03,-1.746917e-02,1.252854e+00,-3.607854e-01
3.613728e-03,-1.769360e-02,1.306302e+00,-2.845469e-01
4.509460e-03,-1.758722e-02,1.330061e+00,-2.203902e-01
4.957402e-03,-1.701022e-02,1.310747e+00,-1.729585e-01
4.886372e-03,-1.585746e-02,1.238413e+00,-1.439353e-01
4.289993e-03,-1.407807e-02,1.108098e+00,-1.321980e-01
3.223398e-03,-1.170194e-02,9.219452e-01,-1.350147e-01
1.811261e-03,-8.818981e-03,6.884250e-01,-1.472037e-01
2.267327e-04,-5.581290e-03,4.218542e-01,-1.614284e-01
-1.328308e-03,-2.183548e-03,1.413119e-01,-1.691237e-01
-2.652254e-03,1.152214e-03,-1.312540e-01,-1.623893e-01
-3.574752e-03,4.169899e-03,-3.722862e-01,-1.364321e-01
-3.955643e-03,6.650000e-03,-5.616054e-01,-8.834235e-02
-3.715446e-03,8.419026e-03,-6.844309e-01,-1.795093e-02
-2.844602e-03,9.378670e-03,-7.331935e-01,7.219127e-02
-1.406248e-03,9.518509e-03,-7.083073e-01,1.772771e-01
4.659454e-04,8.893725e-03,-6.167082e-01,2.899646e-01
2.589114e-03,7.658179e-03,-4.731891e-01,4.019781e-01
4.748194e-03,6.035071e-03,-2.987627e-01,5.048147e-01
6.723969e-03,4.295204e-03,-1.184270e-01,5.909247e-01
8.316410e-03,2.729407e-03,4.152838e-02,6.548171e-01
9.346948e-03,1.615303e-03,1.562375e-01,6.926032e-01
9.690674e-03,1.183366e-03,2.053853e-01,7.028057e-01
9.287538e-03,1.590469e-03,1.754975e-01,6.862410e-01
8.157801e-03,2.893191e-03,6.206330e-02,6.460136e-01
6.397258e-03,5.042903e-03,-1.298575e-01,5.871405e-01
4.128171e-03,7.916796e-03,-3.882904e-01,5.145483e-01
1.532152e-03,1.128602e-02,-6.922077e-01,4.345642e-01
-1.184135e-03,1.485656e-02,-1.014571e+00,3.539537e-01
-3.806477e-03,1.829034e-02,-1.325138e+00,2.776264e-01
-6.145035e-03,2.124182e-02,-1.591547e+00,2.060893e-01
-8.073434e-03,2.341556e-02,-1.786663e+00,1.380207e-01
-9.476468e-03,2.454168e-02,-1.894993e+00,7.552907e-02
-1.027212e-02,2.442679e-02,-1.916470e+00,2.233284e-02
-1.043929e-02,2.300460e-02,-1.851221e+00,-2.227992e-02
-1.003593e-02,2.035860e-02,-1.691186e+00,-6.469592e-02
-9.172532e-03,1.668157e-02,-1.437704e+00,-1.108757e-01
-7.962412e-03,1.223376e-02,-1.110073e+00,-1.603290e-01
-6.519155e-03,7.324096e-03,-7.366074e-01,-2.083393e-01
-4.970948e-03,2.296123e-03,-3.457429e-01,-2.523980e-01
-3.445818e-03,-2.510287e-03,3.381743e-02,-2.918657e-01
-2.050868e-03,-6.814834e-03,3.766967e-01,-3.260850e-01
-8.611469e-04,-1.037860e-02,6.626341e-01,-3.535953e-01
8.224243e-05,-1.304120e-02,8.790296e-01,-3.724054e-01
7.746553e-04,-1.472947e-02,1.021068e+00,-3.800597e-01
1.241665e-03,-1.546320e-02,1.091017e+00,-3.746314e-01
1.524392e-03,-1.536361e-02,1.098098e+00,-3.562374e-01
1.680155e-03,-1.460530e-02,1.055528e+00,-3.259833e-01
1.769567e-03,-1.340806e-02,9.794809e-01,-2.860367e-01
1.847568e-03,-1.201248e-02,8.876441e-01,-2.397253e-01
1.957636e-03,-1.065651e-02,7.975359e-01,-1.911877e-01
2.136272e-03,-9.545378e-03,7.245775e-01,-1.442524e-01
2.398684e-03,-8.823784e-03,6.798222e-01,-1.024364e-01
2.738797e-03,-8.574001e-03,6.693633e-01,-6.888124e-02
3.126103e-03,-8.814733e-03,6.941570e-01,-4.651007e-02
3.508608e-03,-9.508610e-03,7.505008e-01,-3.803870e-02
3.828896e-03,-1.056989e-02,8.309821e-01,-4.519138e-02
4.013075e-03,-1.186305e-02,9.244352e-01,-6.920296e-02
3.983886e-03,-1.322844e-02,1.017696e+00,-1.106822e-01
3.671798e-03,-1.449724e-02,1.097168e+00,-1.693277e-01
3.020432e-03,-1.550948e-02,1.150238e+00,-2.440876e-01
1.975107e-03,-1.613995e-02,1.166726e+00,-3.346331e-01
5.072496e-04,-1.629204e-02,1.139045e+00,-4.401425e-01
-1.386495e-03,-1.590643e-02,1.062641e+00,-5.591335e-01
-3.672709e-03,-1.495887e-02,9.361695e-01,-6.887580e-01
-6.281283e-03,-1.345490e-02,7.613511e-01,-8.244835e-01
-9.136772e-03,-1.143162e-02,5.424535e-01,-9.618658e-01
-1.212562e-02,-8.953992e-03,2.867398e-01,-1.094768e+00
-1.511188e-02,-6.104390e-03,3.958107e-03,-1.215671e+00
-1.794178e-02,-2.978136e-03,-2.940487e-01,-1.316144e+00
-2.045467e-02,3.201441e-04,-5.935790e-01,-1.387537e+00
-2.250819e-02,3.678321e-03,-8.797363e-01,-1.422995e+00
-2.397997e-02,6.975121e-03,-1.137804e+00,-1.417768e+00
-2.477436e-02,1.008468e-02,-1.355695e+00,-1.371015e+00
-2.482260e-02,1.287324e-02,-1.527739e+00,-1.286277e+00
-2.408881e-02,1.519751e-02,-1.654750e+00,-1.168998e+00
-2.259989e-02,1.692282e-02,-1.737587e+00,-1.025083e+00
-2.046545e-02,1.793346e-02,-1.770667e+00,-8.606699e-01
-1.786049e-02,1.814904e-02,-1.742725e+00,-6.840372e-01
-1.498835e-02,1.752843e-02,-1.644555e+00,-5.083206e-01
-1.205140e-02,1.607446e-02,-1.477299e+00,-3.491595e-01
-9.244678e-03,1.385247e-02,-1.252410e+00,-2.202885e-01
-6.735192e-03,1.096162e-02,-9.850387e-01,-1.306279e-01
-4.659114e-03,7.554058e-03,-6.913080e-01,-8.483929e-02
-3.116953e-03,3.829298e-03,-3.877661e-01,-8.483383e-02
-2.158164e-03,2.893801e-05,-9.320405e-02,-1.282625e-01
-1.762621e-03,-3.562418e-03,1.719746e-01,-2.063704e-01
-1.843353e-03,-6.677657e-03,3.903822e-01,-3.054223e-01
-2.258579e-03,-9.070523e-03,5.486750e-01,-4.084190e-01
-2.836299e-03,-1.053495e-02,6.379068e-01,-4.972510e-01
-3.396020e-03,-1.092771e-02,6.538999e-01,-5.548702e-01
-3.744931e-03,-1.020646e-02,5.990958e-01,-5.662672e-01
-3.725678e-03,-8.420462e-03,4.810825e-01,-5.212754e-01
-3.231497e-03,-5.713968e-03,3.120131e-01,-4.157657e-01
-2.223800e-03,-2.303566e-03,1.073733e-01,-2.522607e-01
-7.393631e-04,1.536101e-03,-1.147228e-01,-4.042605e-02
1.122812e-03,5.447332e-03,-3.318098e-01,2.028011e-01
3.197299e-03,9.084547e-03,-5.231545e-01,4.552641e-01
5.268277e-03,1.212155e-02,-6.719060e-01,6.922239e-01
7.090325e-03,1.429393e-02,-7.675159e-01,8.887180e-01
8.415506e-03,1.542297e-02,-8.060813e-01,1.022019e+00
9.026333e-03,1.539469e-02,-7.874873e-01,1.074474e+00
8.766979e-03,1.421961e-02,-7.170014e-01,1.035263e+00
7.564353e-03,1.201382e-02,-6.039119e-01,9.006963e-01
5.434824e-03,8.985364e-03,-4.605494e-01,6.760791e-01
2.481457e-03,5.409517e-03,-3.013496e-01,3.749657e-01
-1.100467e-03,1.583092e-03,-1.413509e-01,1.834279e-02
-5.060207e-03,-2.176986e-03,3.544646e-03,-3.662523e-01
-9.107383e-03,-5.577674e-03,1.195575e-01,-7.479244e-01
-1.294271e-02,-8.368629e-03,1.970013e-01,-1.097473e+00
-1.628680e-02,-1.037697e-02,2.334688e-01,-1.389188e+00
-1.889030e-02,-1.155317e-02,2.349227e-01,-1.602034e+00
-2.057796e-02,-1.190568e-02,2.080784e-01,-1.727280e+00
-2.126260e-02,-1.151225e-02,1.596987e-01,-1.768049e+00
-2.096128e-02,-1.051284e-02,9.782333e-02,-1.731852e+00
-1.979826e-02,-9.095965e-03,3.218993e-02,-1.627003e+00
-1.799337e-02,-7.485431e-03,-2.703598e-02,-1.468309e+00
-1.580415e-02,-5.866109e-03,-7.401205e-02,-1.277124e+00
-1.350092e-02,-4.381438e-03,-1.073440e-01,-1.077349e+00
-1.132888e-02,-3.127787e-03,-1.282881e-01,-8.901555e-01
-9.483725e-03,-2.151043e-03,-1.395266e-01,-7.313852e-01
-8.116458e-03,-1.441239e-03,-1.458650e-01,-6.120685e-01
-7.271212e-03,-9.418849e-04,-1.528112e-01,-5.349847e-01
-6.900462e-03,-5.650096e-04,-1.653730e-01,-4.951673e-01
-6.870691e-03,-2.156821e-04,-1.866339e-01,-4.811885e-01
-6.985121e-03,1.876008e-04,-2.168370e-01,-4.773048e-01
-7.018897e-03,7.017433e-04,-2.534948e-01,-4.662658e-01
-6.720777e-03,1.324294e-03,-2.895604e-01,-4.305991e-01
-5.865983e-03,2.000371e-03,-3.146490e-01,-3.558373e-01
-4.292210e-03,2.627482e-03,-3.166729e-01,-2.329945e-01
-1.930334e-03,3.070181e-03,-2.836912e-01,-6.034595e-02
1.179176e-03,3.172748e-03,-2.053857e-01,1.555232e-01
4.900112e-03,2.768745e-03,-7.368555e-02,4.004449e-01
9.002754e-03,1.715669e-03,1.150731e-01,6.537036e-01
1.318634e-02,-7.939414e-05,3.587567e-01,8.906078e-01
1.710964e-02,-2.636134e-03,6.482146e-01,1.085979e+00
2.042854e-02,-5.886785e-03,9.644075e-01,1.216623e+00
2.285287e-02,-9.682483e-03,1.279419e+00,1.264997e+00
2.417265e-02,-1.381353e-02,1.560867e+00,1.222932e+00
2.425606e-02,-1.801991e-02,1.787983e+00,1.096433e+00
2.305892e-02,-2.201315e-02,1.959828e+00,9.043498e-01
2.066990e-02,-2.547316e-02,2.079588e+00,6.651621e-01
1.731469e-02,-2.807516e-02,2.153631e+00,3.922814e-01
1.337370e-02,-2.961594e-02,2.176023e+00,1.073280e-01
9.292545e-03,-2.999527e-02,2.141633e+00,-1.712060e-01
5.526028e-03,-2.926065e-02,2.050976e+00,-4.190106e-01
2.491111e-03,-2.758451e-02,1.906464e+00,-6.048244e-01
4.862401e-04,-2.520600e-02,1.722504e+00,-7.018876e-01
-3.158548e-04,-2.241374e-02,1.524220e+00,-6.964590e-01
1.143186e-04,-1.950796e-02,1.341844e+00,-5.940406e-01
1.662350e-03,-1.677872e-02,1.198356e+00,-4.131099e-01
4.096948e-03,-1.447913e-02,1.107739e+00,-1.793882e-01
7.074382e-03,-1.281237e-02,1.075855e+00,7.634228e-02
1.018389e-02,-1.189688e-02,1.100276e+00,3.211313e-01
1.299203e-02,-1.174803e-02,1.170206e+00,5.236791e-01
1.509358e-02,-1.227102e-02,1.267074e+00,6.584300e-01
1.615391e-02,-1.326504e-02,1.367384e+00,7.083997e-01
